epoch:	train_RMSD:	train_MAE:
1067	0.5494	0.3793
1068	0.5628	0.3922
1069	0.5712	0.4026
1070	0.5584	0.3921
1071	0.5595	0.3895
1072	0.5693	0.3996
1073	0.5682	0.4012
1074	0.5592	0.3892
1075	0.555	0.3843
1076	0.5506	0.3801
1077	0.5456	0.3755
1078	0.5517	0.3805
1079	0.5487	0.3775
1080	0.5559	0.3869
1081	0.5631	0.396
1082	0.5767	0.4088
1083	0.57	0.3997
1084	0.5605	0.3913
1085	0.56	0.3912
1086	0.5845	0.4166
1087	0.6087	0.4484
1088	0.5739	0.407
1089	0.5686	0.402
1090	0.5628	0.392
1091	0.5539	0.3833
1092	0.554	0.3839
1093	0.5474	0.3761
1094	0.5477	0.3794
1095	0.5476	0.3786
1096	0.5544	0.3854
1097	0.5465	0.3744
1098	0.5479	0.3794
1099	0.5439	0.3733
1100	0.5495	0.3801
1101	0.5512	0.383
1102	0.5489	0.3813
1103	0.564	0.3985
1104	0.5519	0.3829
1105	0.5535	0.3885
1106	0.5537	0.3866
1107	0.549	0.3787
1108	0.5531	0.384
1109	0.5574	0.3905
1110	0.5505	0.3791
1111	0.5481	0.3812
1112	0.5536	0.3872
1113	0.5553	0.3875
1114	0.5914	0.4264
1115	0.6233	0.4635
1116	0.5693	0.4046
1117	0.5594	0.3915
1118	0.5497	0.3774
1119	0.5513	0.3807
1120	0.5526	0.3857
1121	0.548	0.3826
1122	0.5422	0.3752
1123	0.5441	0.3784
1124	0.5449	0.3761
1125	0.5453	0.3772
1126	0.5449	0.3783
1127	0.5692	0.4042
1128	0.5595	0.3921
1129	0.5465	0.3763
1130	0.5685	0.4046
1131	0.5537	0.3881
1132	0.5625	0.3985
1133	0.5467	0.3784
1134	0.5534	0.3886
1135	0.5468	0.3792
1136	0.5557	0.3909
1137	0.5526	0.3891
1138	0.5414	0.3762
1139	0.5413	0.3748
1140	0.537	0.3706
1141	0.5384	0.3711
1142	0.5557	0.3917
1143	0.5494	0.3871
1144	0.54	0.3745
1145	0.5481	0.3819
1146	0.5357	0.3699
1147	0.5364	0.3686
1148	0.5326	0.3672
1149	0.5396	0.3734
1150	0.5455	0.3785
1151	0.5403	0.3732
1152	0.5484	0.3862
1153	0.5448	0.3775
1154	0.5357	0.372
1155	0.5396	0.3732
1156	0.5526	0.3858
1157	0.5425	0.3762
1158	0.5476	0.3866
