epoch:	train_RMSD:	train_MAE:
982	0.5688	0.4017
983	0.5591	0.39
984	0.5624	0.3941
985	0.5513	0.3803
986	0.5631	0.397
987	0.5551	0.3884
988	0.5525	0.3833
989	0.5471	0.3826
990	0.56	0.3926
991	0.5518	0.3846
992	0.5695	0.4023
993	0.5541	0.3881
994	0.5589	0.3903
995	0.5847	0.4141
996	0.5579	0.389
997	0.5784	0.405
998	0.5532	0.386
999	0.5838	0.4187
1000	0.5711	0.4038
1001	0.5548	0.3886
1002	0.5689	0.4011
1003	0.5823	0.4124
1004	0.5852	0.4167
1005	0.6071	0.4388
1006	0.5891	0.4171
1007	0.5522	0.3865
1008	0.545	0.3797
1009	0.5625	0.3967
1010	0.5576	0.3926
1011	0.5623	0.3962
1012	0.5499	0.3833
1013	0.5805	0.4126
1014	0.5652	0.4002
1015	0.5485	0.3821
1016	0.5568	0.3902
1017	0.5454	0.3783
1018	0.5608	0.3994
1019	0.543	0.3792
1020	0.5482	0.3857
1021	0.5519	0.384
1022	0.5734	0.4082
1023	0.5479	0.3824
1024	0.5539	0.3874
1025	0.5464	0.3806
1026	0.551	0.3842
1027	0.5498	0.3834
1028	0.5434	0.3795
1029	0.5625	0.4011
1030	0.5745	0.4095
1031	0.5507	0.3848
1032	0.5462	0.3801
1033	0.5524	0.3876
1034	0.5647	0.4012
1035	0.5627	0.3957
1036	0.5908	0.4243
1037	0.5698	0.4014
1038	0.5555	0.3903
1039	0.5414	0.3795
1040	0.5869	0.4234
1041	0.5392	0.3743
1042	0.5747	0.4081
1043	0.61	0.4424
1044	0.5564	0.3899
1045	0.5728	0.4102
1046	0.5524	0.3872
1047	0.5556	0.391
1048	0.5559	0.3952
1049	0.5634	0.4039
1050	0.5546	0.3897
1051	0.5357	0.3726
1052	0.5444	0.3775
1053	0.5417	0.3823
1054	0.5384	0.3744
1055	0.5463	0.3857
1056	0.5448	0.3812
1057	0.5916	0.4289
1058	0.5585	0.3951
1059	0.5609	0.4013
1060	0.5353	0.3706
1061	0.5379	0.3764
1062	0.5327	0.3696
1063	0.5321	0.369
1064	0.5377	0.3758
1065	0.577	0.4128
1066	0.5405	0.3773
1067	0.5491	0.3872
1068	0.5465	0.3876
1069	0.5742	0.4154
1070	0.54	0.381
